index,true_name,image_path,phase,status,matched,pred_id,pred_name,pred_bucket,similarity,correct,faces,width,height,box,detect_ms,recognize_ms,enroll_ms,total_ms,esp_err,error
230,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_19_crop_128.png,test,ok,True,7,Face_3,Face_3,0.634053,yes,1,128,128,"{""x"": 20, ""y"": 5, ""w"": 86, ""h"": 109}",53,564,,618,,
231,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_08_crop_128.png,test,ok,True,9,Face_3,Face_3,0.877886,yes,1,128,128,"{""x"": 15, ""y"": 0, ""w"": 89, ""h"": 117}",53,566,,620,,
232,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_03_crop_128.png,test,ok,True,7,Face_3,Face_3,0.749252,yes,1,128,128,"{""x"": 21, ""y"": 2, ""w"": 87, ""h"": 118}",53,567,,621,,
233,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_05_crop_128.png,test,ok,True,7,Face_3,Face_3,0.831518,yes,1,128,128,"{""x"": 24, ""y"": 0, ""w"": 89, ""h"": 119}",54,569,,623,,
234,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_06_crop_128.png,test,ok,True,8,Face_3,Face_3,0.591121,yes,1,128,128,"{""x"": 2, ""y"": 0, ""w"": 91, ""h"": 122}",53,565,,619,,
235,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_15_crop_128.png,test,ok,True,8,Face_3,Face_3,0.783006,yes,1,128,128,"{""x"": 25, ""y"": 1, ""w"": 87, ""h"": 117}",53,565,,618,,
236,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_10_crop_128.png,test,ok,True,7,Face_3,Face_3,0.726116,yes,1,128,128,"{""x"": 14, ""y"": 0, ""w"": 88, ""h"": 118}",53,566,,619,,
237,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_02_crop_128.png,test,ok,True,7,Face_3,Face_3,0.646599,yes,1,128,128,"{""x"": 10, ""y"": 0, ""w"": 87, ""h"": 121}",53,564,,618,,
238,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_05_crop_128.png,test,ok,True,7,Face_3,Face_3,0.658416,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 90, ""h"": 117}",53,566,,620,,
239,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_051_02_crop_128.png,test,ok,True,7,Face_3,Face_3,0.5818,yes,1,128,128,"{""x"": 13, ""y"": 0, ""w"": 93, ""h"": 119}",53,566,,620,,
240,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_19_crop_128.png,test,ok,True,7,Face_3,Face_3,0.621857,yes,1,128,128,"{""x"": 14, ""y"": 0, ""w"": 87, ""h"": 117}",53,567,,621,,
241,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_05_crop_128.png,test,ok,True,7,Face_3,Face_3,0.503456,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 83, ""h"": 120}",53,564,,618,,
242,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_03_crop_128.png,test,ok,True,7,Face_3,Face_3,0.544917,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 84, ""h"": 128}",53,566,,620,,
243,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_12_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",45,,,,,no_face
244,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_19_crop_128.png,test,ok,True,9,Face_3,Face_3,0.621401,yes,1,128,128,"{""x"": 31, ""y"": 2, ""w"": 86, ""h"": 113}",55,566,,621,,
245,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_07_crop_128.png,test,ok,True,8,Face_3,Face_3,0.800363,yes,1,128,128,"{""x"": 13, ""y"": 0, ""w"": 84, ""h"": 118}",53,568,,622,,
246,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_01_crop_128.png,test,ok,True,8,Face_3,Face_3,0.659509,yes,1,128,128,"{""x"": 22, ""y"": 4, ""w"": 87, ""h"": 113}",53,565,,618,,
247,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_09_crop_128.png,test,ok,True,9,Face_3,Face_3,0.824202,yes,1,128,128,"{""x"": 22, ""y"": 0, ""w"": 89, ""h"": 122}",53,567,,621,,
248,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_01_crop_128.png,test,ok,True,7,Face_3,Face_3,0.677934,yes,1,128,128,"{""x"": 10, ""y"": 0, ""w"": 92, ""h"": 122}",53,567,,621,,
249,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_05_crop_128.png,test,ok,True,7,Face_3,Face_3,0.842096,yes,1,128,128,"{""x"": 12, ""y"": 0, ""w"": 89, ""h"": 118}",54,565,,619,,
250,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_16_crop_128.png,test,ok,True,7,Face_3,Face_3,0.798218,yes,1,128,128,"{""x"": 24, ""y"": 6, ""w"": 86, ""h"": 110}",53,566,,619,,
251,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_04_crop_128.png,test,ok,True,8,Face_3,Face_3,0.7099,yes,1,128,128,"{""x"": 28, ""y"": 0, ""w"": 89, ""h"": 116}",53,568,,622,,
252,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_10_crop_128.png,test,ok,True,7,Face_3,Face_3,0.684083,yes,1,128,128,"{""x"": 27, ""y"": 0, ""w"": 92, ""h"": 120}",53,568,,622,,
253,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_09_crop_128.png,test,ok,True,7,Face_3,Face_3,0.612468,yes,1,128,128,"{""x"": 41, ""y"": 0, ""w"": 82, ""h"": 120}",54,568,,622,,
254,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_15_crop_128.png,test,ok,True,9,Face_3,Face_3,0.730573,yes,1,128,128,"{""x"": 12, ""y"": 0, ""w"": 91, ""h"": 121}",53,567,,621,,
255,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_051_07_crop_128.png,test,ok,True,9,Face_3,Face_3,0.792673,yes,1,128,128,"{""x"": 15, ""y"": 0, ""w"": 92, ""h"": 120}",53,565,,619,,
256,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_051_03_crop_128.png,test,ok,True,7,Face_3,Face_3,0.625313,yes,1,128,128,"{""x"": 13, ""y"": 0, ""w"": 93, ""h"": 120}",53,569,,622,,
257,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_200_03_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 13, ""y"": 0, ""w"": 76, ""h"": 128}",54,568,,622,,
258,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_04_crop_128.png,test,ok,True,7,Face_3,Face_3,0.717776,yes,1,128,128,"{""x"": 10, ""y"": 0, ""w"": 83, ""h"": 120}",53,564,,618,,
259,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_080_19_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 31, ""y"": 0, ""w"": 81, ""h"": 103}",54,566,,620,,
260,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_05_crop_128.png,test,ok,True,8,Face_3,Face_3,0.773268,yes,1,128,128,"{""x"": 29, ""y"": 0, ""w"": 87, ""h"": 116}",53,567,,621,,
261,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_00_crop_128.png,test,ok,True,8,Face_3,Face_3,0.563949,yes,1,128,128,"{""x"": 29, ""y"": 1, ""w"": 88, ""h"": 111}",53,567,,621,,
262,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_16_crop_128.png,test,ok,True,9,Face_3,Face_3,0.772381,yes,1,128,128,"{""x"": 15, ""y"": 0, ""w"": 88, ""h"": 120}",53,564,,618,,
263,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_120_01_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",45,,,,,no_face
264,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_04_crop_128.png,test,ok,True,7,Face_3,Face_3,0.797832,yes,1,128,128,"{""x"": 20, ""y"": 0, ""w"": 88, ""h"": 119}",53,564,,618,,
265,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_19_crop_128.png,test,ok,True,7,Face_3,Face_3,0.503952,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 83, ""h"": 118}",54,566,,620,,
266,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_09_crop_128.png,test,ok,True,7,Face_3,Face_3,0.732485,yes,1,128,128,"{""x"": 13, ""y"": 0, ""w"": 83, ""h"": 119}",53,567,,621,,
267,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_19_crop_128.png,test,ok,True,8,Face_3,Face_3,0.602127,yes,1,128,128,"{""x"": 11, ""y"": 0, ""w"": 86, ""h"": 119}",53,567,,621,,
268,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_01_crop_128.png,test,ok,True,7,Face_3,Face_3,0.724186,yes,1,128,128,"{""x"": 21, ""y"": 9, ""w"": 83, ""h"": 110}",54,569,,623,,
269,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_12_crop_128.png,test,ok,True,7,Face_3,Face_3,0.652537,yes,1,128,128,"{""x"": 35, ""y"": 0, ""w"": 89, ""h"": 124}",53,565,,618,,
270,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_07_crop_128.png,test,ok,True,8,Face_3,Face_3,0.811062,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 85, ""h"": 117}",53,565,,619,,
271,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_12_crop_128.png,test,ok,True,8,Face_3,Face_3,0.543279,yes,1,128,128,"{""x"": 8, ""y"": 0, ""w"": 83, ""h"": 119}",53,567,,620,,
272,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_06_crop_128.png,test,ok,True,8,Face_3,Face_3,0.862022,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 92, ""h"": 120}",54,567,,622,,
273,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_14_crop_128.png,test,ok,True,9,Face_3,Face_3,0.732215,yes,1,128,128,"{""x"": 29, ""y"": 0, ""w"": 88, ""h"": 116}",54,568,,622,,
274,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_04_crop_128.png,test,ok,True,8,Face_3,Face_3,0.658542,yes,1,128,128,"{""x"": 36, ""y"": 0, ""w"": 87, ""h"": 122}",53,566,,620,,
275,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_080_04_crop_128.png,test,ok,True,9,Face_3,Face_3,0.578426,yes,1,128,128,"{""x"": 29, ""y"": 0, ""w"": 85, ""h"": 110}",53,565,,619,,
276,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_02_crop_128.png,test,ok,True,8,Face_3,Face_3,0.66697,yes,1,128,128,"{""x"": 30, ""y"": 0, ""w"": 90, ""h"": 117}",53,565,,619,,
277,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_11_crop_128.png,test,ok,True,7,Face_3,Face_3,0.709854,yes,1,128,128,"{""x"": 22, ""y"": 2, ""w"": 87, ""h"": 114}",54,568,,622,,
278,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_00_crop_128.png,test,ok,True,9,Face_3,Face_3,0.53925,yes,1,128,128,"{""x"": 30, ""y"": 0, ""w"": 90, ""h"": 115}",54,568,,622,,
279,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_00_crop_128.png,test,ok,True,7,Face_3,Face_3,0.620071,yes,1,128,128,"{""x"": 13, ""y"": 0, ""w"": 90, ""h"": 121}",53,565,,619,,
280,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_10_crop_128.png,test,ok,True,7,Face_3,Face_3,0.54503,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 75, ""h"": 120}",54,565,,619,,
281,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_16_crop_128.png,test,ok,True,7,Face_3,Face_3,0.622118,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 87, ""h"": 120}",53,569,,622,,
282,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_01_crop_128.png,test,ok,True,8,Face_3,Face_3,0.51295,yes,1,128,128,"{""x"": 32, ""y"": 1, ""w"": 86, ""h"": 120}",54,566,,620,,
283,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_09_crop_128.png,test,ok,True,9,Face_3,Face_3,0.86964,yes,1,128,128,"{""x"": 21, ""y"": 5, ""w"": 82, ""h"": 112}",54,566,,621,,
284,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_14_crop_128.png,test,ok,True,9,Face_3,Face_3,0.760365,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 88, ""h"": 118}",53,567,,621,,
285,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_16_crop_128.png,test,ok,True,9,Face_3,Face_3,0.660453,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 87, ""h"": 119}",53,567,,621,,
286,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_05_crop_128.png,test,ok,True,7,Face_3,Face_3,0.780444,yes,1,128,128,"{""x"": 11, ""y"": 0, ""w"": 83, ""h"": 118}",53,566,,620,,
287,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_07_crop_128.png,test,ok,True,8,Face_3,Face_3,0.648661,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 83, ""h"": 118}",53,567,,620,,
288,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_18_crop_128.png,test,ok,True,7,Face_3,Face_3,0.726758,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 89, ""h"": 120}",53,568,,622,,
289,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_11_crop_128.png,test,ok,True,7,Face_3,Face_3,0.652543,yes,1,128,128,"{""x"": 17, ""y"": 3, ""w"": 81, ""h"": 114}",53,567,,621,,
290,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_15_crop_128.png,test,ok,True,7,Face_3,Face_3,0.72653,yes,1,128,128,"{""x"": 12, ""y"": 0, ""w"": 82, ""h"": 117}",53,567,,621,,
291,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_00_crop_128.png,test,ok,True,7,Face_3,Face_3,0.665845,yes,1,128,128,"{""x"": 11, ""y"": 0, ""w"": 88, ""h"": 119}",53,566,,620,,
292,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_09_crop_128.png,test,ok,True,7,Face_3,Face_3,0.591454,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 85, ""h"": 122}",53,566,,620,,
293,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_07_crop_128.png,test,ok,True,9,Face_3,Face_3,0.884132,yes,1,128,128,"{""x"": 19, ""y"": 3, ""w"": 86, ""h"": 116}",53,566,,619,,
294,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_13_crop_128.png,test,ok,True,9,Face_3,Face_3,0.699793,yes,1,128,128,"{""x"": 26, ""y"": 2, ""w"": 86, ""h"": 115}",53,566,,619,,
295,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_19_crop_128.png,test,ok,True,7,Face_3,Face_3,0.622525,yes,1,128,128,"{""x"": 23, ""y"": 3, ""w"": 84, ""h"": 114}",53,567,,621,,
296,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_03_crop_128.png,test,ok,True,7,Face_3,Face_3,0.6888,yes,1,128,128,"{""x"": 12, ""y"": 0, ""w"": 86, ""h"": 120}",53,566,,620,,
297,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_18_crop_128.png,test,ok,True,7,Face_3,Face_3,0.592059,yes,1,128,128,"{""x"": 40, ""y"": 0, ""w"": 83, ""h"": 119}",53,567,,621,,
298,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_041_12_crop_128.png,test,ok,True,7,Face_3,Face_3,0.614338,yes,1,128,128,"{""x"": 16, ""y"": 0, ""w"": 85, ""h"": 120}",55,565,,620,,
299,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_04_crop_128.png,test,ok,True,7,Face_3,Face_3,0.83244,yes,1,128,128,"{""x"": 24, ""y"": 10, ""w"": 79, ""h"": 106}",53,566,,620,,
300,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_10_crop_128.png,test,ok,True,9,Face_3,Face_3,0.79986,yes,1,128,128,"{""x"": 21, ""y"": 7, ""w"": 83, ""h"": 112}",53,567,,620,,
301,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_050_02_crop_128.png,test,ok,True,7,Face_3,Face_3,0.752671,yes,1,128,128,"{""x"": 13, ""y"": 1, ""w"": 87, ""h"": 119}",53,568,,621,,
302,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_17_crop_128.png,test,ok,True,7,Face_3,Face_3,0.715446,yes,1,128,128,"{""x"": 29, ""y"": 0, ""w"": 90, ""h"": 119}",53,564,,618,,
303,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_08_crop_128.png,test,ok,True,9,Face_3,Face_3,0.832006,yes,1,128,128,"{""x"": 20, ""y"": 0, ""w"": 92, ""h"": 121}",54,567,,621,,
304,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_16_crop_128.png,test,ok,True,9,Face_3,Face_3,0.720103,yes,1,128,128,"{""x"": 31, ""y"": 0, ""w"": 88, ""h"": 118}",55,567,,623,,
305,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_03_crop_128.png,test,ok,True,8,Face_3,Face_3,0.712443,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 86, ""h"": 115}",53,566,,620,,
306,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_15_crop_128.png,test,ok,True,8,Face_3,Face_3,0.563224,yes,1,128,128,"{""x"": 1, ""y"": 0, ""w"": 84, ""h"": 120}",53,567,,621,,
307,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_190_18_crop_128.png,test,ok,True,8,Face_3,Face_3,0.544671,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 84, ""h"": 118}",53,568,,622,,
308,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_130_09_crop_128.png,test,ok,True,9,Face_3,Face_3,0.766674,yes,1,128,128,"{""x"": 31, ""y"": 0, ""w"": 92, ""h"": 120}",53,564,,618,,
309,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_080_11_crop_128.png,test,ok,True,9,Face_3,Face_3,0.516395,yes,1,128,128,"{""x"": 37, ""y"": 0, ""w"": 85, ""h"": 116}",53,566,,620,,
310,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_051_04_crop_128.png,test,ok,True,9,Face_3,Face_3,0.67569,yes,1,128,128,"{""x"": 16, ""y"": 0, ""w"": 92, ""h"": 122}",54,568,,622,,
311,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_00_crop_128.png,test,ok,True,7,Face_3,Face_3,0.668631,yes,1,128,128,"{""x"": 21, ""y"": 6, ""w"": 85, ""h"": 111}",53,565,,619,,
312,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_010_02_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 10, ""y"": 0, ""w"": 76, ""h"": 126}",53,564,,618,,
313,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_02_051_09_crop_128.png,test,ok,True,9,Face_3,Face_3,0.77859,yes,1,128,128,"{""x"": 18, ""y"": 0, ""w"": 88, ""h"": 121}",54,565,,619,,
314,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_140_12_crop_128.png,test,ok,True,7,Face_3,Face_3,0.679317,yes,1,128,128,"{""x"": 24, ""y"": 4, ""w"": 88, ""h"": 112}",54,567,,622,,
315,Face_3,D:\Project_TotNghiep\face_dataset\Face_3\001_01_01_051_03_crop_128.png,test,ok,True,8,Face_3,Face_3,0.731524,yes,1,128,128,"{""x"": 23, ""y"": 9, ""w"": 84, ""h"": 111}",53,565,,619,,
316,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_09_crop_128.png,test,ok,True,11,Face_4,Face_4,0.581335,yes,1,128,128,"{""x"": 37, ""y"": 0, ""w"": 91, ""h"": 120}",54,567,,621,,
317,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_14_crop_128.png,test,ok,True,11,Face_4,Face_4,0.759064,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 95, ""h"": 118}",53,571,,625,,
318,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_18_crop_128.png,test,ok,True,12,Face_4,Face_4,0.709892,yes,1,128,128,"{""x"": 23, ""y"": 0, ""w"": 104, ""h"": 124}",53,567,,621,,
319,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_02_120_18_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",46,,,,,no_face
320,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_03_crop_128.png,test,ok,True,11,Face_4,Face_4,0.518489,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 93, ""h"": 128}",53,565,,619,,
321,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_06_crop_128.png,test,ok,True,11,Face_4,Face_4,0.764662,yes,1,128,128,"{""x"": 38, ""y"": 0, ""w"": 87, ""h"": 119}",53,566,,620,,
322,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_09_crop_128.png,test,ok,True,11,Face_4,Face_4,0.816796,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 92, ""h"": 118}",54,565,,619,,
323,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_19_crop_128.png,test,ok,True,11,Face_4,Face_4,0.60671,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 97, ""h"": 120}",53,568,,621,,
324,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_10_crop_128.png,test,ok,True,12,Face_4,Face_4,0.837122,yes,1,128,128,"{""x"": 21, ""y"": 6, ""w"": 91, ""h"": 111}",53,566,,619,,
325,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_14_crop_128.png,test,ok,True,11,Face_4,Face_4,0.781703,yes,1,128,128,"{""x"": 19, ""y"": 0, ""w"": 94, ""h"": 120}",53,565,,618,,
326,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_09_crop_128.png,test,ok,True,11,Face_4,Face_4,0.559924,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 98, ""h"": 122}",53,566,,620,,
327,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_01_crop_128.png,test,ok,True,11,Face_4,Face_4,0.685495,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 95, ""h"": 126}",53,566,,620,,
328,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_01_crop_128.png,test,ok,True,11,Face_4,Face_4,0.767231,yes,1,128,128,"{""x"": 19, ""y"": 5, ""w"": 86, ""h"": 113}",53,566,,620,,
329,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_03_crop_128.png,test,ok,True,11,Face_4,Face_4,0.692862,yes,1,128,128,"{""x"": 32, ""y"": 0, ""w"": 96, ""h"": 125}",53,567,,621,,
330,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_13_crop_128.png,test,ok,True,12,Face_4,Face_4,0.709203,yes,1,128,128,"{""x"": 11, ""y"": 3, ""w"": 93, ""h"": 118}",55,566,,621,,
331,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_04_crop_128.png,test,ok,True,11,Face_4,Face_4,0.682811,yes,1,128,128,"{""x"": 11, ""y"": 1, ""w"": 86, ""h"": 120}",54,565,,619,,
332,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_05_crop_128.png,test,ok,True,11,Face_4,Face_4,0.823794,yes,1,128,128,"{""x"": 35, ""y"": 0, ""w"": 93, ""h"": 124}",54,566,,620,,
333,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_15_crop_128.png,test,ok,True,10,Face_4,Face_4,0.815629,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 95, ""h"": 120}",54,567,,621,,
334,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_12_crop_128.png,test,ok,True,11,Face_4,Face_4,0.779087,yes,1,128,128,"{""x"": 26, ""y"": 0, ""w"": 101, ""h"": 122}",54,565,,620,,
335,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_08_crop_128.png,test,ok,True,10,Face_4,Face_4,0.841348,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 94, ""h"": 117}",53,566,,620,,
336,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_07_crop_128.png,test,ok,True,10,Face_4,Face_4,0.882856,yes,1,128,128,"{""x"": 11, ""y"": 0, ""w"": 95, ""h"": 115}",53,565,,619,,
337,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_01_crop_128.png,test,ok,True,12,Face_4,Face_4,0.752114,yes,1,128,128,"{""x"": 7, ""y"": 0, ""w"": 93, ""h"": 122}",53,567,,621,,
338,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_19_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 93, ""h"": 124}",53,568,,622,,
339,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_14_crop_128.png,test,ok,True,11,Face_4,Face_4,0.604637,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 97, ""h"": 122}",53,568,,622,,
340,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_17_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",45,,,,,no_face
341,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_16_crop_128.png,test,ok,True,12,Face_4,Face_4,0.590845,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 96, ""h"": 124}",53,566,,620,,
342,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_17_crop_128.png,test,ok,True,12,Face_4,Face_4,0.725253,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 100, ""h"": 119}",53,565,,619,,
